uid,Должность,Балл,Месяц
u1296,Старший продавец-кассир,0,июл.13
u1296,Старший продавец-кассир,"96,97",авг.13
u1296,Старший продавец-кассир,0,сен.13
u1296,Старший продавец-кассир,0,окт.13
u1296,Старший продавец-кассир,0,ноя.13
u1296,Старший продавец-кассир,0,дек.13
u1296,Старший продавец-кассир,100,янв.14
u1296,Старший продавец-кассир,"96,61",фев.14
u1296,Старший продавец-кассир,"96,61",мар.14
u1296,Старший продавец-кассир,0,апр.14
u1295,Старший продавец-кассир,0,май.13
u1295,Старший продавец-кассир,100,июн.13
u1295,Старший продавец-кассир,0,июл.13
u1295,Старший продавец-кассир,0,авг.13
u1295,Старший продавец-кассир,0,сен.13
u1295,Старший продавец-кассир,0,окт.13
u1295,Старший продавец-кассир,0,ноя.13
u1295,Старший продавец-кассир,"90,84",дек.13
u1295,Старший продавец-кассир,0,янв.14
u1295,Старший продавец-кассир,0,фев.14
u1295,Старший продавец-кассир,0,мар.14
u1295,Старший продавец-кассир,0,апр.14
u1294,Продавец-кассир,"93,33",май.13
u1294,Продавец-кассир,"96,88",июн.13
u1294,Продавец-кассир,0,июл.13
u1294,Продавец-кассир,0,авг.13
u1294,Продавец-кассир,100,сен.13
u1294,Продавец-кассир,"97,5",окт.13
u1294,Продавец-кассир,"91,67",ноя.13
u1294,Продавец-кассир,0,дек.13
u1294,Продавец-кассир,0,янв.14
u1294,Продавец-кассир,0,фев.14
u1294,Продавец-кассир,"91,53",мар.14
u1294,Продавец-кассир,0,апр.14
u1293,Продавец-кассир,0,май.13
u1293,Продавец-кассир,0,июн.13
u1293,Продавец-кассир,"93,48",июл.13
u1293,Продавец-кассир,0,авг.13
u1293,Продавец-кассир,"94,05",сен.13
u1293,Продавец-кассир,0,окт.13
u1293,Продавец-кассир,0,ноя.13
u1293,Продавец-кассир,0,дек.13
u1293,Продавец-кассир,0,янв.14
u1293,Продавец-кассир,0,фев.14
u1293,Продавец-кассир,0,мар.14
u1293,Продавец-кассир,0,апр.14
u1291,Продавец-кассир,"94,83",май.13
u1291,Продавец-кассир,0,июн.13
u1291,Продавец-кассир,"97,5",июл.13
u1291,Продавец-кассир,0,авг.13
u1291,Продавец-кассир,"95,94",сен.13
u1291,Продавец-кассир,"96,55",окт.13
u1291,Продавец-кассир,0,ноя.13
u1291,Продавец-кассир,0,дек.13
u1291,Продавец-кассир,0,янв.14
u1291,Продавец-кассир,0,фев.14
u1291,Продавец-кассир,0,мар.14
u1291,Продавец-кассир,0,апр.14
u1284,Продавец-кассир,"92,78",май.13
u1284,Продавец-кассир,"90,16",июн.13
u1284,Продавец-кассир,100,июл.13
u1284,Продавец-кассир,0,авг.13
u1284,Продавец-кассир,"90,70",сен.13
u1284,Продавец-кассир,"83,12",окт.13
u1284,Продавец-кассир,0,ноя.13
u1284,Продавец-кассир,"98,33",дек.13
u1284,Продавец-кассир,"98,33",янв.14
u1284,Продавец-кассир,"94,92",фев.14
u1284,Продавец-кассир,0,мар.14
u1284,Продавец-кассир,"96,61",апр.14
u1282,Продавец,0,мар.14
u1282,Продавец,0,апр.14
u1281,Продавец,0,мар.14
u1281,Продавец-кассир,0,апр.14
u128,Продавец,0,апр.14
u1278,Продавец-кассир,0,май.13
u1278,Продавец-кассир,0,июн.13
u1278,Продавец-кассир,0,июл.13
u1278,Продавец-кассир,0,авг.13
u1278,Продавец-кассир,0,сен.13
u1278,Продавец-кассир,0,окт.13
u1278,Продавец-кассир,0,ноя.13
u1278,Продавец-кассир,0,дек.13
u1278,Продавец-кассир,0,янв.14
u1278,Продавец-кассир,0,фев.14
u1278,Продавец-кассир,0,мар.14
u1278,Продавец-кассир,0,апр.14
u1270,Продавец-кассир,100,май.13
u1270,Продавец-кассир,"96,88",июн.13
u1270,Продавец-кассир,0,июл.13
u1270,Продавец-кассир,0,авг.13
u1270,Продавец-кассир,0,сен.13
u1270,Продавец-кассир,0,окт.13
u1270,Продавец-кассир,0,ноя.13
u1270,Продавец-кассир,0,дек.13
u1270,Продавец-кассир,0,янв.14
u1270,Продавец-кассир,"97,74",фев.14
u1270,Продавец-кассир,0,мар.14
u1270,Старший продавец-кассир,"91,52",апр.14
u127,Продавец-кассир,100,янв.14
u127,Продавец-кассир,"97,46",фев.14
u127,Продавец-кассир,0,мар.14
u127,Продавец-кассир,0,апр.14
u1261,Продавец,0,апр.14
u1260,Продавец,0,авг.13
u1260,Продавец,0,сен.13
u1260,Продавец-кассир,"97,6",окт.13
u1260,Продавец-кассир,"96,67",ноя.13
u1260,Продавец-кассир,"96,67",дек.13
u1260,Продавец-кассир,100,янв.14
u1260,Продавец-кассир,0,фев.14
u1260,Продавец-кассир,"88,14",мар.14
u1260,Продавец-кассир,"96,61",апр.14
u1258,Старший продавец-кассир,"94,55",май.13
u1258,Старший продавец-кассир,0,июн.13
u1258,Старший продавец-кассир,"93,33",июл.13
u1258,Старший продавец-кассир,"94,17",авг.13
u1258,Старший продавец-кассир,"98,84",сен.13
u1258,Старший продавец-кассир,100,окт.13
u1258,Старший продавец-кассир,"98,33",ноя.13
u1258,Старший продавец-кассир,99165,дек.13
u1258,Старший продавец-кассир,"93,33",янв.14
u1258,Старший продавец-кассир,"88,14",фев.14
u1258,Старший продавец-кассир,"98,31",мар.14
u1258,Старший продавец-кассир,100,апр.14
u1256,Продавец-кассир,0,май.13
u1256,Продавец-кассир,89756667,июн.13
u1256,Продавец-кассир,100,июл.13
u1256,Продавец-кассир,"98,44",авг.13
u1256,Продавец-кассир,90125,сен.13
u1256,Продавец-кассир,"88,61",окт.13
u1256,Продавец-кассир,100,ноя.13
u1256,Продавец-кассир,0,дек.13
u1256,Продавец-кассир,"96,67",янв.14
u1256,Продавец-кассир,100,фев.14
u1256,Продавец-кассир,0,мар.14
u1256,Продавец-кассир,"49,15",апр.14
u1254,Продавец-кассир,"92,86",май.13
u1254,Продавец-кассир,0,июн.13
u1254,Продавец-кассир,95,июл.13
u1254,Продавец-кассир,"84,02",авг.13
u1254,Продавец-кассир,"98,90",сен.13
u1254,Продавец-кассир,0,окт.13
u1254,Продавец-кассир,0,ноя.13
u1254,Продавец-кассир,65,дек.13
u1254,Продавец-кассир,"83,33",янв.14
u1254,Продавец-кассир,"98,31",фев.14
u1254,Продавец-кассир,0,мар.14
u1254,Продавец-кассир,0,апр.14
u1253,Продавец,0,дек.13
u1253,Продавец,0,янв.14
u1253,Продавец-кассир,"91,53",фев.14
u1253,Продавец-кассир,0,мар.14
u1253,Продавец-кассир,100,апр.14
u1236,Продавец,0,мар.14
u1236,Продавец,0,апр.14
u1231,Продавец-кассир,0,май.13
u1231,Продавец-кассир,92,июн.13
u1231,Продавец-кассир,0,июл.13
u1231,Старший продавец-кассир,0,авг.13
u1231,Старший продавец-кассир,"94,52",сен.13
u1231,Старший продавец-кассир,0,окт.13
u1231,Старший продавец-кассир,"98,33",ноя.13
u1231,Старший продавец-кассир,"96,67",дек.13
u1231,Старший продавец-кассир,0,янв.14
u1231,Старший продавец-кассир,0,фев.14
u1231,Старший продавец-кассир,0,мар.14
u1231,Старший продавец-кассир,0,апр.14
u1229,Продавец,0,апр.14
u1219,Продавец-кассир,"91,67",ноя.13
u1219,Продавец-кассир,0,дек.13
u1219,Продавец-кассир,0,янв.14
u1219,Продавец-кассир,0,фев.14
u1219,Продавец-кассир,0,мар.14
u1219,Продавец-кассир,"96,61",апр.14
u1215,Продавец-кассир,"92,17",май.13
u1215,Продавец-кассир,0,июн.13
u1215,Продавец-кассир,0,июл.13
u1215,Продавец-кассир,"93,55",авг.13
u1215,Продавец-кассир,0,мар.14
u1215,Продавец-кассир,0,апр.14
u1212,Продавец,0,апр.14
u1211,Продавец,0,апр.14
u1210,Продавец-кассир,0,май.13
u1210,Продавец-кассир,"77,79",июн.13
u1210,Продавец-кассир,"92,31",июл.13
u1210,Продавец-кассир,0,авг.13
u1210,Продавец-кассир,0,сен.13
u1210,Продавец-кассир,"87,88",окт.13
u1210,Продавец-кассир,88333333,ноя.13
u1210,Продавец-кассир,0,дек.13
u1210,Продавец-кассир,90,янв.14
u1210,Продавец-кассир,"84,75",фев.14
u1210,Продавец-кассир,"92,37",мар.14
u1210,Продавец-кассир,0,апр.14
u121,Продавец-кассир,"89,83",май.13
u121,Продавец-кассир,"98,25",июн.13
u121,Старший продавец-кассир,"94,21",июл.13
u121,Старший продавец-кассир,0,авг.13
u121,Старший продавец-кассир,"96,39",сен.13
u121,Старший продавец-кассир,0,окт.13
u121,Старший продавец-кассир,0,ноя.13
u121,Старший продавец-кассир,0,дек.13
u121,Старший продавец-кассир,0,янв.14
u121,Старший продавец-кассир,0,фев.14
u121,Старший продавец-кассир,0,мар.14
u1209,Продавец-кассир,"92,6",май.13
u1209,Продавец-кассир,0,июн.13
u1209,Продавец-кассир,"93,02",июл.13
u1209,Продавец-кассир,100,авг.13
u1209,Продавец-кассир,"64,10",сен.13
u1209,Продавец-кассир,"95,35",окт.13
u1209,Продавец-кассир,"98,33",ноя.13
u1209,Продавец-кассир,"98,34",дек.13
u1209,Продавец-кассир,0,янв.14
u1209,Продавец-кассир,"96,62",фев.14
u1209,Продавец-кассир,"93,22",мар.14
u1209,Продавец-кассир,0,апр.14
u1206,Продавец-кассир,"83,77",май.13
u1206,Продавец-кассир,"96,72",июн.13
u1206,Продавец-кассир,"97,87",июл.13
u1206,Продавец-кассир,0,авг.13
u1206,Продавец-кассир,"98,81",сен.13
u1206,Продавец-кассир,"89,66",окт.13
u1206,Продавец-кассир,"97,5",ноя.13
u1206,Продавец-кассир,95,дек.13
u1206,Продавец-кассир,100,янв.14
u1206,Продавец-кассир,0,фев.14
u1206,Продавец-кассир,0,мар.14
u1206,Старший продавец-кассир,0,апр.14
u1205,Старший продавец-кассир,100,май.13
u1205,Старший продавец-кассир,0,июн.13
u1205,Старший продавец-кассир,0,июл.13
u1205,Старший продавец-кассир,0,авг.13
u1205,Старший продавец-кассир,0,сен.13
u1205,Старший продавец-кассир,0,окт.13
u1205,Старший продавец-кассир,0,ноя.13
u1205,Старший продавец-кассир,0,дек.13
u1205,Старший продавец-кассир,0,янв.14
u1205,Старший продавец-кассир,0,фев.14
u1205,Старший продавец-кассир,0,мар.14
u1205,Старший продавец-кассир,0,апр.14
u1204,Продавец,0,дек.13
u1204,Продавец,0,янв.14
u1204,Продавец-кассир,"96,61",фев.14
u1204,Продавец-кассир,"93,22",мар.14
u1204,Продавец-кассир,0,апр.14
u1200,Продавец-кассир,"87,72",май.13
u1200,Продавец-кассир,0,июн.13
u1200,Продавец-кассир,"93,33",июл.13
u1200,Продавец-кассир,0,авг.13
u1200,Продавец-кассир,0,сен.13
u1200,Продавец-кассир,0,окт.13
u1200,Продавец-кассир,0,ноя.13
u1200,Продавец-кассир,0,дек.13
u1200,Продавец-кассир,0,янв.14
u1200,Продавец-кассир,0,фев.14
u1200,Продавец-кассир,0,мар.14
u1200,Продавец-кассир,0,апр.14
u120,Продавец-кассир,0,май.13
u120,Продавец-кассир,0,июн.13
u120,Продавец-кассир,0,июл.13
u120,Продавец-кассир,0,авг.13
u120,Продавец-кассир,0,сен.13
u120,Продавец-кассир,0,окт.13
u120,Продавец-кассир,0,ноя.13
u120,Продавец-кассир,"96,67",дек.13
u120,Продавец-кассир,0,янв.14
u120,Продавец-кассир,0,фев.14
u120,Продавец-кассир,0,мар.14
u120,Продавец-кассир,0,апр.14
u1199,Продавец,0,апр.14
u1196,Продавец,0,мар.14
u1196,Продавец,0,апр.14
u1193,Продавец-кассир,0,май.13
u1193,Продавец-кассир,0,июн.13
u1193,Продавец-кассир,0,июл.13
u1193,Продавец-кассир,0,авг.13
u1193,Продавец-кассир,"98,30",сен.13
u1193,Продавец-кассир,100,окт.13
u1193,Продавец-кассир,0,ноя.13
u1193,Продавец-кассир,0,дек.13
u1193,Продавец-кассир,"93,33",янв.14
u1193,Продавец-кассир,0,фев.14
u1193,Продавец-кассир,"96,61",мар.14
u1193,Продавец-кассир,0,апр.14
u1190,Продавец,0,дек.13
u1190,Продавец,0,янв.14
u1190,Продавец,0,фев.14
u1190,Продавец-кассир,0,мар.14
u1190,Продавец-кассир,0,апр.14
u1189,Продавец,0,янв.14
u1189,Продавец,0,фев.14
u1189,Продавец,0,мар.14
u1189,Продавец-кассир,0,апр.14
u1185,Старший продавец-кассир,0,май.13
u1185,Старший продавец-кассир,0,июн.13
u1185,Старший продавец-кассир,0,июл.13
u1185,Старший продавец-кассир,"98,94",авг.13
u1185,Старший продавец-кассир,0,сен.13
u1185,Старший продавец-кассир,"95,87",окт.13
u1185,Старший продавец-кассир,0,ноя.13
u1185,Старший продавец-кассир,0,дек.13
u1185,Старший продавец-кассир,0,янв.14
u1185,Старший продавец-кассир,0,фев.14
u1185,Старший продавец-кассир,"97,46",мар.14
u1185,Старший продавец-кассир,0,апр.14
u1181,Продавец-кассир,0,май.13
u1181,Продавец-кассир,0,июн.13
u1181,Продавец-кассир,0,июл.13
u1181,Продавец-кассир,0,авг.13
u1181,Продавец-кассир,0,сен.13
u1181,Продавец-кассир,0,окт.13
u1181,Продавец-кассир,0,ноя.13
u1181,Продавец-кассир,0,дек.13
u1181,Продавец-кассир,0,янв.14
u1181,Продавец-кассир,0,фев.14
u1181,Продавец-кассир,0,мар.14
u1181,Продавец-кассир,0,апр.14
u118,Продавец-кассир,100,май.13
u118,Продавец-кассир,0,июн.13
u118,Продавец-кассир,"81,25",июл.13
u118,Продавец-кассир,0,авг.13
u118,Старший продавец-кассир,0,сен.13
u118,Старший продавец-кассир,0,окт.13
u118,Старший продавец-кассир,0,ноя.13
u118,Старший продавец-кассир,0,дек.13
u118,Старший продавец-кассир,"71,67",янв.14
u118,Старший продавец-кассир,"93,22",фев.14
u118,Старший продавец-кассир,"94,92",мар.14
u118,Старший продавец-кассир,0,апр.14
u1177,Продавец,0,апр.14
u1176,Продавец,0,янв.14
u1176,Продавец-кассир,0,фев.14
u1176,Продавец-кассир,0,мар.14
u1176,Продавец-кассир,0,апр.14
u1175,Продавец-кассир,"92,86",май.13
u1175,Продавец-кассир,0,июн.13
u1175,Продавец-кассир,"88,37",июл.13
u1175,Продавец-кассир,"99,23",авг.13
u1175,Продавец-кассир,"98,85",сен.13
u1175,Продавец-кассир,"91,7",окт.13
u1175,Продавец-кассир,0,ноя.13
u1175,Продавец-кассир,95,дек.13
u1175,Продавец-кассир,0,янв.14
u1175,Продавец-кассир,"96,61",фев.14
u1175,Продавец-кассир,0,мар.14
u1175,Продавец-кассир,0,апр.14
u1171,Продавец,0,дек.13
u1171,Продавец,0,янв.14
u1171,Продавец-кассир,100,фев.14
u1171,Продавец-кассир,"79,66",мар.14
u1171,Продавец-кассир,"77,97",апр.14
u1167,Продавец-кассир,"93,89",май.13
u1167,Продавец-кассир,"91,94",июн.13
u1167,Продавец-кассир,"95,65",июл.13
u1167,Продавец-кассир,"90,74",авг.13
u1167,Продавец-кассир,0,сен.13
u1167,Продавец-кассир,"97,44",окт.13
u1167,Продавец-кассир,0,ноя.13
u1167,Продавец-кассир,95,дек.13
u1167,Продавец-кассир,"96,67",янв.14
u1167,Продавец-кассир,"91,53",фев.14
u1167,Продавец-кассир,0,мар.14
u1167,Продавец-кассир,"79,66",апр.14
u1159,Продавец,0,мар.14
u1159,Продавец,0,апр.14
u1158,Продавец-кассир,0,май.13
u1158,Продавец-кассир,0,июн.13
u1158,Продавец-кассир,0,июл.13
u1158,Продавец-кассир,0,авг.13
u1158,Продавец-кассир,0,сен.13
u1158,Продавец-кассир,0,окт.13
u1158,Продавец-кассир,0,ноя.13
u1158,Продавец-кассир,0,дек.13
u1158,Продавец-кассир,0,янв.14
u1158,Продавец-кассир,0,фев.14
u1158,Продавец-кассир,0,мар.14
u1158,Продавец-кассир,0,апр.14
u1156,Продавец-кассир,"82,76",май.13
u1156,Продавец-кассир,96095,июн.13
u1156,Продавец-кассир,"96,94",июл.13
u1156,Продавец-кассир,"96,88",авг.13
u1156,Продавец-кассир,94195,сен.13
u1156,Продавец-кассир,"87,5",окт.13
u1156,Продавец-кассир,"93,89",ноя.13
u1156,Продавец-кассир,0,дек.13
u1156,Продавец-кассир,"96,67",янв.14
u1156,Продавец-кассир,0,фев.14
u1156,Продавец-кассир,0,мар.14
u1156,Продавец-кассир,0,апр.14
u1155,Продавец-кассир,0,май.13
u1155,Продавец-кассир,0,июн.13
u1155,Продавец-кассир,"97,96",июл.13
u1155,Продавец-кассир,"91,96",авг.13
u1155,Продавец-кассир,"69,33",сен.13
u1155,Продавец-кассир,0,окт.13
u1155,Продавец-кассир,100,ноя.13
u1155,Продавец-кассир,100,дек.13
u1155,Продавец-кассир,"98,33",янв.14
u1155,Продавец-кассир,"79,67",фев.14
u1155,Продавец-кассир,"94,92",мар.14
u1155,Продавец-кассир,"98,31",апр.14
u1153,Продавец-кассир,0,июл.13
u1153,Продавец-кассир,0,авг.13
u1153,Продавец-кассир,0,сен.13
u1153,Продавец-кассир,0,окт.13
u1153,Продавец-кассир,0,ноя.13
u1153,Продавец-кассир,0,дек.13
u1153,Продавец-кассир,0,янв.14
u1153,Продавец-кассир,0,фев.14
u1153,Продавец-кассир,0,мар.14
u1153,Продавец-кассир,0,апр.14
u1152,Продавец,0,мар.14
u1152,Продавец,0,апр.14
u1151,Старший продавец-кассир,"96,49",май.13
u1151,Старший продавец-кассир,0,июн.13
u1151,Старший продавец-кассир,"91,49",июл.13
u1151,Старший продавец-кассир,100,авг.13
u1151,Старший продавец-кассир,"91,58",сен.13
u1151,Старший продавец-кассир,0,окт.13
u1151,Старший продавец-кассир,"98,33",ноя.13
u1151,Старший продавец-кассир,0,дек.13
u1151,Старший продавец-кассир,0,янв.14
u1151,Старший продавец-кассир,"93,22",фев.14
u1151,Старший продавец-кассир,0,мар.14
u1151,Старший продавец-кассир,0,апр.14
u115,Продавец-кассир,0,май.13
u115,Продавец-кассир,0,июн.13
u115,Продавец-кассир,0,июл.13
u115,Продавец-кассир,0,авг.13
u115,Продавец-кассир,0,сен.13
u115,Продавец-кассир,0,окт.13
u115,Продавец-кассир,0,ноя.13
u115,Продавец-кассир,0,дек.13
u115,Продавец-кассир,0,янв.14
u115,Продавец-кассир,0,фев.14
u115,Продавец-кассир,0,мар.14
u115,Продавец-кассир,0,апр.14
u1144,Продавец-кассир,"93,22",май.13
u1144,Продавец-кассир,0,июн.13
u1144,Продавец-кассир,0,июл.13
u1144,Старший продавец-кассир,100,авг.13
u1144,Старший продавец-кассир,0,сен.13
u1144,Старший продавец-кассир,0,окт.13
u1144,Старший продавец-кассир,0,ноя.13
u1144,Старший продавец-кассир,95,дек.13
u1144,Старший продавец-кассир,"98,33",янв.14
u1144,Старший продавец-кассир,"93,22",фев.14
u1144,Старший продавец-кассир,"98,31",мар.14
u1144,Старший продавец-кассир,0,апр.14
u114,Старший продавец-кассир,0,май.13
u114,Старший продавец-кассир,"91,53",июн.13
u114,Старший продавец-кассир,0,июл.13
u114,Старший продавец-кассир,"70,69",авг.13
u114,Старший продавец-кассир,0,сен.13
u114,Старший продавец-кассир,0,окт.13
u114,Старший продавец-кассир,0,ноя.13
u114,Старший продавец-кассир,0,дек.13
u114,Старший продавец-кассир,0,янв.14
u114,Старший продавец-кассир,0,фев.14
u114,Старший продавец-кассир,0,мар.14
u114,Старший продавец-кассир,0,апр.14
u1135,Продавец,0,мар.14
u1135,Продавец,0,апр.14
u1129,Продавец,"97,62",май.13
u1129,Продавец-кассир,100,июн.13
u1129,Продавец-кассир,100,июл.13
u1129,Продавец-кассир,"94,64",авг.13
u1129,Продавец-кассир,"96,32",сен.13
u1129,Продавец-кассир,0,окт.13
u1129,Продавец-кассир,0,ноя.13
u1129,Продавец-кассир,"93,33",дек.13
u1129,Продавец-кассир,"98,33",янв.14
u1129,Продавец-кассир,0,фев.14
u1129,Продавец-кассир,"71,19",мар.14
u1129,Продавец-кассир,"99,43",апр.14
u1128,Старший продавец-кассир,0,май.13
u1128,Старший продавец-кассир,100,июн.13
u1128,Старший продавец-кассир,0,июл.13
u1128,Старший продавец-кассир,88015,авг.13
u1128,Старший продавец-кассир,0,сен.13
u1128,Старший продавец-кассир,"91,57",окт.13
u1128,Старший продавец-кассир,0,ноя.13
u1128,Старший продавец-кассир,0,дек.13
u1128,Старший продавец-кассир,"95,83",янв.14
u1128,Старший продавец-кассир,100,фев.14
u1128,Старший продавец-кассир,0,мар.14
u1128,Старший продавец-кассир,"96,61",апр.14
u1125,Продавец-кассир,100,май.13
u1125,Продавец-кассир,949625,июн.13
u1125,Продавец-кассир,"98,31",фев.14
u1125,Продавец-кассир,0,мар.14
u1125,Продавец-кассир,100,апр.14
u1124,Старший продавец-кассир,"91,38",май.13
u1124,Старший продавец-кассир,0,июн.13
u1124,Старший продавец-кассир,"90,48",июл.13
u1124,Старший продавец-кассир,0,авг.13
u1124,Старший продавец-кассир,"95,35",сен.13
u1124,Старший продавец-кассир,0,окт.13
u1124,Старший продавец-кассир,"98,33",ноя.13
u1124,Старший продавец-кассир,95,дек.13
u1124,Старший продавец-кассир,0,янв.14
u1124,Старший продавец-кассир,0,фев.14
u1124,Старший продавец-кассир,"86,44",мар.14
u1124,Старший продавец-кассир,0,апр.14
u1123,Продавец,0,авг.13
u1123,Продавец-кассир,"90,97",сен.13
u1123,Продавец-кассир,"95,18",окт.13
u1123,Продавец-кассир,"97,22",ноя.13
u1123,Продавец-кассир,"96,67",дек.13
u1123,Продавец-кассир,0,янв.14
u1123,Продавец-кассир,0,фев.14
u1123,Продавец-кассир,0,мар.14
u1123,Продавец-кассир,"83,05",апр.14
u1120,Продавец,90,ноя.13
u1120,Продавец,0,дек.13
u1120,Продавец-кассир,"78,33",янв.14
u1120,Продавец-кассир,"84,75",фев.14
u1120,Продавец-кассир,"71,19",мар.14
u1120,Продавец-кассир,0,апр.14
u1118,Продавец-кассир,"89,5",май.13
u1118,Продавец-кассир,"96,43",июн.13
u1118,Продавец-кассир,"57,78",июл.13
u1118,Продавец-кассир,0,авг.13
u1118,Продавец-кассир,"88,51",сен.13
u1118,Продавец-кассир,"80,77",окт.13
u1118,Продавец-кассир,95835,ноя.13
u1118,Продавец-кассир,95835,дек.13
u1118,Продавец-кассир,95,янв.14
u1118,Продавец-кассир,"96,62",фев.14
u1118,Продавец-кассир,0,мар.14
u1118,Продавец-кассир,0,апр.14
u1114,Старший продавец-кассир,0,май.13
u1114,Старший продавец-кассир,0,июн.13
u1114,Старший продавец-кассир,"93,48",июл.13
u1114,Старший продавец-кассир,60,авг.13
u1114,Старший продавец-кассир,"88,17",сен.13
u1114,Старший продавец-кассир,"91,67",окт.13
u1114,Старший продавец-кассир,95,ноя.13
u1114,Старший продавец-кассир,"76,67",дек.13
u1114,Старший продавец-кассир,0,янв.14
u1114,Старший продавец-кассир,0,фев.14
u1114,Старший продавец-кассир,"96,61",мар.14
u1114,Старший продавец-кассир,0,апр.14
u1112,Продавец-кассир,"89,5",май.13
u1112,Продавец-кассир,100,июн.13
u1112,Продавец-кассир,"95,56",июл.13
u1112,Продавец-кассир,0,авг.13
u1112,Продавец-кассир,93225,сен.13
u1112,Продавец-кассир,"58,33",окт.13
u1112,Продавец-кассир,0,ноя.13
u1112,Продавец-кассир,"98,33",дек.13
u1112,Продавец-кассир,"98,33",янв.14
u1112,Продавец-кассир,0,фев.14
u1112,Продавец-кассир,"87,57",мар.14
u1112,Продавец-кассир,0,апр.14
u111,Продавец,"88,52",май.13
u111,Продавец-кассир,0,июн.13
u111,Продавец-кассир,0,июл.13
u111,Продавец-кассир,100,авг.13
u111,Продавец-кассир,92925,сен.13
u111,Продавец-кассир,100,окт.13
u111,Продавец-кассир,0,ноя.13
u111,Продавец-кассир,"96,67",дек.13
u111,Продавец-кассир,0,янв.14
u111,Продавец-кассир,0,фев.14
u111,Продавец-кассир,0,мар.14
u111,Продавец-кассир,0,апр.14
u1107,Продавец-кассир,"96,77",май.13
u1107,Продавец-кассир,95355,июн.13
u1107,Продавец-кассир,"95,55",июл.13
u1107,Продавец-кассир,0,авг.13
u1107,Продавец-кассир,"100,00",сен.13
u1107,Продавец-кассир,0,окт.13
u1107,Продавец-кассир,"96,67",ноя.13
u1107,Продавец-кассир,0,дек.13
u1107,Продавец-кассир,0,янв.14
u1107,Продавец-кассир,"95,77",фев.14
u1107,Продавец-кассир,0,мар.14
u1107,Продавец-кассир,0,апр.14
u1102,Продавец-кассир,,май.13
u1102,Продавец-кассир,0,июн.13
u1102,Продавец-кассир,"92,39",июл.13
u1102,Продавец-кассир,"86,67",авг.13
u1102,Продавец-кассир,0,сен.13
u1102,Продавец-кассир,"79,55",окт.13
u1102,Продавец-кассир,"93,33",ноя.13
u1102,Продавец-кассир,0,дек.13
u1102,Продавец-кассир,"95,84",янв.14
u1102,Продавец-кассир,0,фев.14
u1102,Продавец-кассир,0,мар.14
u1102,Продавец-кассир,"98,31",апр.14
u11,Продавец-кассир,,май.13
u11,Продавец-кассир,0,июн.13
u11,Продавец-кассир,0,июл.13
u11,Продавец-кассир,0,авг.13
u11,Продавец-кассир,748525,сен.13
u11,Продавец-кассир,"94,38",окт.13
u11,Продавец-кассир,"96,67",ноя.13
u11,Продавец-кассир,95,дек.13
u11,Продавец-кассир,0,янв.14
u11,Продавец-кассир,"98,31",фев.14
u11,Продавец-кассир,"93,22",мар.14
u11,Продавец-кассир,"77,97",апр.14
u1089,Продавец-кассир,"88,93",май.13
u1089,Продавец-кассир,"96,83",июн.13
u1089,Продавец-кассир,"87,68",июл.13
u1089,Продавец-кассир,0,авг.13
u1089,Продавец-кассир,0,сен.13
u1089,Продавец-кассир,0,окт.13
u1089,Старший продавец-кассир,0,окт.13
u1089,Продавец-кассир,0,ноя.13
u1089,Продавец-кассир,0,ноя.13
u1089,Продавец-кассир,"36,67",дек.13
u1088,Продавец,0,мар.14
u1088,Продавец,0,апр.14
u1087,Старший продавец-кассир,0,янв.14
u1087,Старший продавец-кассир,0,фев.14
u1087,Старший продавец-кассир,0,мар.14
u1087,Старший продавец-кассир,0,апр.14
u1084,Старший продавец-кассир,100,май.13
u1084,Старший продавец-кассир,0,июн.13
u1084,Старший продавец-кассир,"77,5",июл.13
u1084,Продавец-кассир,95,ноя.13
u1084,Продавец-кассир,"96,67",дек.13
u1084,Продавец-кассир,"97,22",янв.14
u1084,Продавец-кассир,"96,62",фев.14
u1084,Продавец-кассир,100,мар.14
u1084,Продавец-кассир,0,апр.14
u1083,Продавец,0,апр.14
u1082,Продавец-кассир,0,май.13
u1082,Продавец-кассир,0,июн.13
u1082,Продавец-кассир,0,июл.13
u1082,Продавец-кассир,0,авг.13
u1082,Продавец-кассир,0,сен.13
u1082,Продавец-кассир,0,окт.13
u1082,Продавец-кассир,0,ноя.13
u1082,Продавец-кассир,0,дек.13
u1082,Продавец-кассир,0,янв.14
u1082,Продавец-кассир,0,фев.14
u1082,Продавец-кассир,0,мар.14
u1082,Продавец-кассир,0,апр.14
u1081,Продавец-кассир,0,май.13
u1081,Продавец-кассир,0,июн.13
u1081,Продавец-кассир,0,июл.13
u1081,Продавец-кассир,0,авг.13
u1081,Продавец-кассир,0,сен.13
u1081,Продавец-кассир,0,окт.13
u1081,Продавец-кассир,0,ноя.13
u1081,Продавец-кассир,0,дек.13
u1081,Продавец-кассир,0,янв.14
u1081,Продавец-кассир,0,фев.14
u1081,Продавец-кассир,"93,22",мар.14
u1081,Продавец-кассир,0,апр.14
u108,Продавец-кассир,"88,14",май.13
u108,Продавец-кассир,0,июн.13
u108,Продавец-кассир,0,июл.13
u108,Продавец-кассир,"93,35",авг.13
u108,Продавец-кассир,0,сен.13
u108,Продавец-кассир,0,окт.13
u108,Продавец-кассир,100,ноя.13
u108,Продавец-кассир,0,дек.13
u108,Продавец-кассир,"88,34",янв.14
