uid,наименование программы,is_webinar,Дата,фактическое количество часов,Оцека (если предусмотрена курсом),uid тренера
u1788,Обучение 1С:кассовые операции,1,2013.07.24,"0,5",,u2028
u1786,Обучение 1С:кассовые операции,1,2013.07.29,"0,5",,u2028
u1779,Обучение 1С:кассовые операции,1,2013.08.07,"0,5",,u2028
u1777,Обучение 1С:кассовые операции,1,2013.07.29,"0,5",,u2028
u177,Обучение 1С:кассовые операции,1,2013.08.06,"0,5",,u2028
u1748,Обучение 1С:кассовые операции,1,2013.08.02,"0,5",,u2028
u1741,Обучение 1С:кассовые операции,1,2013.08.02,"0,5",,u2028
u1720,Обучение 1С:кассовые операции,1,2013.07.25,"0,5",,u2028
u1719,Обучение 1С:кассовые операции,1,2013.07.25,"0,5",,u2028
u1714,Обучение 1С:кассовые операции,1,2013.07.25,"0,5",,u2028
u1713,Обучение 1С:кассовые операции,1,2013.07.25,"0,5",,u2028
u1680,Обучение 1С:кассовые операции,1,2013.07.25,"0,5",,u2028
u167,Обучение 1С:кассовые операции,1,2013.08.02,"0,5",,u2028
u1630,Обучение 1С:кассовые операции,1,2013.07.29,"0,5",,u2028
u1625,Обучение 1С:кассовые операции,1,2013.07.29,"0,5",,u2028
u16,Обучение 1С:кассовые операции,1,2013.08.07,"0,5",,u2028
u1599,Обучение 1С:кассовые операции,1,2013.08.06,"0,5",,u2028
u1589,Обучение 1С:кассовые операции,1,2013.07.29,"0,5",,u2028
u1532,Обучение 1С:кассовые операции,1,2013.08.06,"0,5",,u2028
u1530,Обучение 1С:кассовые операции,1,2013.08.06,"0,5",,u2028
u1514,Обучение 1С:кассовые операции,1,2013.07.29,"0,5",,u2028
u15,Обучение 1С:кассовые операции,1,2013.07.24,"0,5",,u2028
u1487,Обучение 1С:кассовые операции,1,2013.07.25,"0,5",,u2028
u1485,Обучение 1С:кассовые операции,1,2013.07.24,"0,5",,u2028
u1478,Обучение 1С:кассовые операции,1,2013.08.07,"0,5",,u2028
u1452,Обучение 1С:кассовые операции,1,2013.08.06,"0,5",,u2028
u1447,Обучение 1С:кассовые операции,1,2013.07.30,"0,5",,u2028
u1427,Обучение 1С:кассовые операции,1,2013.08.07,"0,5",,u2028
u1406,Обучение 1С:кассовые операции,1,2013.07.24,"0,5",,u2028
u1405,Обучение 1С:кассовые операции,1,2013.07.24,"0,5",,u2028
u1374,Обучение 1С:кассовые операции,1,2013.08.02,"0,5",,u2028
u136,Обучение 1С:кассовые операции,1,2013.07.29,"0,5",,u2028
u1358,Обучение 1С:кассовые операции,1,2013.08.06,"0,5",,u2028
u1338,Обучение 1С:кассовые операции,1,2013.07.26,"0,5",,u2028
u1298,Обучение 1С:кассовые операции,1,2013.08.06,"0,5",,u2028
u126,Обучение 1С:кассовые операции,1,2013.08.02,"0,5",,u2028
u1185,Обучение 1С:кассовые операции,1,2013.08.07,"0,5",,u2028
u1143,Обучение 1С:кассовые операции,1,2013.08.07,"0,5",,u2028
u1124,Обучение 1С:кассовые операции,1,2013.08.06,"0,5",,u2028
u1114,Обучение 1С:кассовые операции,1,2013.08.06,"0,5",,u2028
u107,Обучение 1С:кассовые операции,1,2013.07.30,"0,5",,u2028
u1025,Обучение 1С:кассовые операции,1,2013.08.07,"0,8",,u2028
u1011,Обучение 1С:кассовые операции,1,2013.08.07,"0,5",,u2028
u968,Обучение 1С:кассовые операции,0,2013.08.07,"0,5",,u2028
u1803,Обучение 1С:кассовые операции,0,2013.08.06,"0,5",,u2028
u1382,Обучение 1С:кассовые операции,0,2013.08.02,"0,5",,u2028
u1326,Обучение 1С:кассовые операции,0,2013.08.06,"0,5",,u2028
u110,Обучение 1С:кассовые операции,0,2013.08.07,"0,5",,u2028
u1047,Обучение 1С:кассовые операции,0,2013.08.07,"0,5",,u2028
u989,Обучение 1С:документооборот,1,2013.06.17,1,,не установлен
u962,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u958,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u951,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u939,Обучение 1С:документооборот,1,2013.06.17,1,,не установлен
u938,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u936,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u926,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u890,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u870,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u840,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u839,Обучение 1С:документооборот,1,2013.08.28,1,,не установлен
u820,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u813,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u806,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u799,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u796,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u791,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u787,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u762,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u717,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u71,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u700,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u68,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u677,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u644,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u641,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u639,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u624,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u60,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u588,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u583,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u566,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u562,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u561,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u559,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u556,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u554,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u546,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u544,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u530,Обучение 1С:документооборот,1,2013.06.14,1,,не установлен
u530,Обучение 1С:документооборот,1,2013.08.28,1,,не установлен
u49,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u476,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u46,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u42,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u299,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u293,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u25,Обучение 1С:документооборот,1,2013.06.20,1,,не установлен
u244,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u240,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u236,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u233,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u226,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u221,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u220,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u2112,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u21,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u2093,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u209,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u208,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u2076,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u2073,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u207,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u2062,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u2057,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u2051,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u2046,Обучение 1С:документооборот,1,2013.06.17,1,,не установлен
u2045,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u2027,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u2015,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u2012,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u2008,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u1993,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u1992,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u199,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u1981,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u1963,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u1959,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u1956,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u1951,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u1941,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u1930,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u1914,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u1913,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u1890,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u189,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u1877,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u1864,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u1841,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u1834,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u183,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u1826,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u1824,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u1822,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u182,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u1812,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u1808,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u1805,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u1791,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u1789,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u1788,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u1786,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u1780,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u1777,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u1776,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u177,Обучение 1С:документооборот,1,2013.06.17,1,,не установлен
u1748,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u1743,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u1741,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u1722,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u1720,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u1719,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u1718,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u1715,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u1714,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u1713,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u1697,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u1695,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u1694,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u167,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u1615,Обучение 1С:документооборот,1,2013.06.14,1,,не установлен
u1602,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u160,Обучение 1С:документооборот,1,2013.06.17,1,,не установлен
u16,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u1599,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u1591,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u1583,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u1560,Обучение 1С:документооборот,1,2013.08.28,1,,не установлен
u1534,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u1532,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u1526,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u1525,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u15,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u1495,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u1487,Обучение 1С:документооборот,1,2013.05.29,1,,не установлен
u1485,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u1452,Обучение 1С:документооборот,1,2013.06.17,1,,не установлен
u1436,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u1427,Обучение 1С:документооборот,1,2013.06.17,1,,не установлен
u1425,Обучение 1С:документооборот,1,2013.06.20,1,,не установлен
u1406,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u1405,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u14,Обучение 1С:документооборот,1,2013.05.03,1,,не установлен
u1394,Обучение 1С:документооборот,1,2013.06.17,1,,не установлен
u1385,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u1379,Обучение 1С:документооборот,1,2013.05.30,1,,не установлен
u136,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u1347,Обучение 1С:документооборот,1,2013.05.28,1,,не установлен
u1338,Обучение 1С:документооборот,1,2013.05.27,1,,не установлен
u1333,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u1315,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u1313,Обучение 1С:документооборот,1,2013.06.05,1,,не установлен
u130,Обучение 1С:документооборот,1,2013.06.04,1,,не установлен
u1258,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u1185,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u1172,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u1151,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u1143,Обучение 1С:документооборот,1,2013.06.18,1,,не установлен
u107,Обучение 1С:документооборот,1,2013.06.03,1,,не установлен
u1066,Обучение 1С:документооборот,1,2013.06.13,1,,не установлен
u1062,Обучение 1С:документооборот,1,2013.06.20,1,,не установлен
u1025,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u1011,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u1003,Обучение 1С:документооборот,1,2013.06.19,1,,не установлен
u839,Обучение 1С:документооборот,0,2013.06.14,1,,не установлен
u1859,Обучение 1С:документооборот,0,2013.06.14,1,,не установлен
u1009,Обучение 1С:документооборот,0,2013.06.14,1,,не установлен
u1503,Наставничество в магазине,0,2014.03.05,8,,не установлен
u1503,Наставничество в магазине,0,2014.03.12,8,,не установлен
u97,Наставничество в магазине,0,2013.11.20,16,,u1946
u596,Наставничество в магазине,0,2013.07.24,16,,u1946
u2066,Наставничество в магазине,0,2013.11.21,16,,u1946
u1892,Наставничество в магазине,0,2013.11.20,16,,u1946
u1681,Наставничество в магазине,0,2013.11.20,16,,u1946
u1471,Наставничество в магазине,0,2013.11.20,16,,u1946
u136,Наставничество в магазине,0,2013.11.20,16,,u1946
u1330,Наставничество в магазине,0,2013.07.24,16,,u1946
u1128,Наставничество в магазине,0,2013.11.20,16,,u1946
u1003,Наставничество в магазине,0,2013.07.24,16,,u1946
u546,Наставничество в магазине,0,2013.08.27,16,,u383
u543,Наставничество в магазине,0,2013.08.27,16,,u383
u541,Наставничество в магазине,0,2013.08.27,16,,u383
u2112,Наставничество в магазине,0,2013.08.27,16,,u383
u1921,Наставничество в магазине,0,2013.08.27,16,,u383
u1743,Наставничество в магазине,0,2013.08.27,16,,u383
u1742,Наставничество в магазине,0,2013.08.27,16,,u383
u1736,Наставничество в магазине,0,2013.08.27,16,,u383
u1668,Наставничество в магазине,0,2013.08.27,16,,u383
u492,Наставничество в магазине,0,2013.08.26,8,,u383
u561,Коррекционное обучение (дистанционно),0,2013.09.03,4,,u306
u560,Коррекционное обучение (дистанционно),0,2013.09.03,4,,u306
u2023,Коррекционное обучение (дистанционно),1,2014.02.06,2,,не установлен
u632,Коррекционное обучение (дистанционно),1,2013.11.27,2,,u390
u63,Коррекционное обучение (дистанционно),1,2013.12.17,2,,u390
u50,Коррекционное обучение (дистанционно),1,2013.12.18,2,,u390
u2092,Коррекционное обучение (дистанционно),1,2013.09.28,2,,u390
u1491,Коррекционное обучение (дистанционно),1,2013.12.16,2,,u390
u1408,Коррекционное обучение (дистанционно),1,2013.11.26,2,,u390
u2071,Коррекционное обучение (вебинар),1,2014.01.23,2,,не установлен
u183,Коррекционное обучение (вебинар),1,2014.01.20,2,,не установлен
u1707,Коррекционное обучение (вебинар),1,2014.01.23,2,,не установлен
u661,Коррекционное обучение (вебинар),0,2014.03.19,2,,не установлен
u713,Коррекционное обучение (вебинар),0,2014.03.26,2,,не установлен
u1969,Коррекционное обучение (вебинар),0,2014.03.26,2,,не установлен
u831,Коррекционное обучение (вебинар),0,2014.03.25,2,,не установлен
u950,Коррекционное обучение (вебинар),0,2014.03.27,8,,не установлен
u1843,Коррекционное обучение (вебинар),0,2014.03.28,8,,не установлен
u518,Коррекционное обучение (вебинар),0,2014.03.21,2,,не установлен
u1977,Коррекционное обучение (вебинар),0,2014.03.21,2,,не установлен
u1926,Коррекционное обучение (вебинар),1,2014.12.09,3,,u443
u1926,Коррекционное обучение (вебинар),1,2014.12.29,3,,u443
u146,Коррекционное обучение (вебинар),1,2014.02.13,2,,u443
u868,Коррекционное обучение (вебинар),0,2014.02.06,3,,u443
u868,Коррекционное обучение (вебинар),0,2014.02.07,3,,u443
u868,Коррекционное обучение (вебинар),0,2014.02.08,3,,u443
u860,Коррекционное обучение (вебинар),1,2014.01.22,2,,не установлен
u47,Коррекционное обучение (вебинар),1,2014.01.23,2,,не установлен
u266,Коррекционное обучение (вебинар),1,2014.01.21,2,,не установлен
u2014,Коррекционное обучение (вебинар),1,2014.01.23,4,,не установлен
u297,Коррекционное обучение,0,2014.01.21,9,,u1553
u1403,Коррекционное обучение,0,2014.01.22,9,,u1553
u1308,Коррекционное обучение,0,2014.03.18,8,,u1553
u1308,Коррекционное обучение,0,2014.03.18,8,,u1553
u1044,Коррекционное обучение,0,2014.01.21,9,,u1553
u864,Коррекционное обучение,0,2013.10.15,9,,u345
u864,Коррекционное обучение,0,2014.02.14,27,,u345
u561,Коррекционное обучение,0,2013.10.14,9,,u345
u560,Коррекционное обучение,0,2013.10.14,9,,u345
u560,Коррекционное обучение,0,2014.02.14,27,,u345
u465,Коррекционное обучение,0,2013.10.14,9,,u345
u465,Коррекционное обучение,0,2014.02.14,27,,u345
u713,Коррекционное обучение,0,2012.07.08,10,,u345
u386,Коррекционное обучение,0,2013.07.08,10,,u345
u1506,Коррекционное обучение,0,2013.07.03,10,,u345
u967,Коррекционное обучение,0,2014.03.31,5,,u345
u919,Коррекционное обучение,0,2013.08.15,"9,5",,u345
u827,Коррекционное обучение,0,2013.09.24,9,,u345
u78,Коррекционное обучение,0,2013.09.11,8,,u345
u681,Коррекционное обучение,0,2013.08.22,5,,u345
u654,Коррекционное обучение,0,2014.03.28,9,,u345
u611,Коррекционное обучение,0,2013.11.23,8,,u345
u508,Коррекционное обучение,0,2013.07.03,9,,u345
u446,Коррекционное обучение,0,2013.11.21,6,,u345
u369,Коррекционное обучение,0,2012.07.11,9,,u345
u346,Коррекционное обучение,0,2013.11.22,8,,u345
u346,Коррекционное обучение,0,2013.11.26,8,,u345
u341,Коррекционное обучение,0,2013.07.29,4,,u345
u337,Коррекционное обучение,0,2013.11.22,8,,u345
u335,Коррекционное обучение,0,2013.08.12,7,,u345
u324,Коррекционное обучение,0,2013.08.12,5,,u345
u323,Коррекционное обучение,0,2013.12.12,8,,u345
u323,Коррекционное обучение,0,2013.12.16,8,,u345
u282,Коррекционное обучение,0,2013.11.21,6,,u345
u2053,Коррекционное обучение,0,2013.11.23,8,,u345
u1996,Коррекционное обучение,0,2014.03.27,6,,u345
u1834,Коррекционное обучение,0,2013.07.09,10,,u345
u1791,Коррекционное обучение,0,2013.08.04,5,,u345
u1764,Коррекционное обучение,0,2013.07.03,9,,u345
u1621,Коррекционное обучение,0,2014.03.27,6,,u345
u1551,Коррекционное обучение,0,2013.11.22,8,,u345
u1551,Коррекционное обучение,0,2013.11.26,8,,u345
u1546,Коррекционное обучение,0,2013.07.11,9,,u345
u1341,Коррекционное обучение,0,2013.11.23,8,,u345
u1308,Коррекционное обучение,0,2013.09.11,8,,u345
u1299,Коррекционное обучение,0,2013.08.15,"9,5",,u345
u1254,Коррекционное обучение,0,2013.07.09,10,,u345
u1219,Коррекционное обучение,0,2013.11.26,8,,u345
u1155,Коррекционное обучение,0,2014.03.31,5,,u345
u114,Коррекционное обучение,0,2013.07.22,4,,u345
u1049,Коррекционное обучение,0,2013.08.13,5,,u345
u1044,Коррекционное обучение,0,2014.03.28,9,,u345
u103,Коррекционное обучение,0,2013.07.04,9,,u345
u868,Коррекционное обучение,0,2014.02.11,18,,u345
u1926,Коррекционное обучение,0,2014.02.11,18,,u345
u1565,Коррекционное обучение,0,2013.10.18,8,,u345
u1565,Коррекционное обучение,0,2014.02.11,18,,u345
u1313,Коррекционное обучение,0,2013.10.19,6,,u345
u1313,Коррекционное обучение,0,2014.02.11,18,,u345
u236,Коррекционное обучение,0,2013.10.17,10,,u345
u1584,Коррекционное обучение,0,2013.10.16,10,,u345
u1309,Коррекционное обучение,0,2013.10.16,10,,u345
u1206,Коррекционное обучение,0,2013.07.29,8,,u345
u41,Коррекционное обучение,0,,4,,не установлен
u1390,Коррекционное обучение,0,2013.06.22,8,,не установлен
u1385,Коррекционное обучение,0,2013.06.22,8,,не установлен
u1384,Коррекционное обучение,0,2013.06.22,8,,не установлен
u1376,Коррекционное обучение,0,2013.06.22,8,,не установлен
u1373,Коррекционное обучение,0,2013.06.23,8,,не установлен
u459,Коррекционное обучение,0,2013.08.23,8,,не установлен
u1492,Коррекционное обучение,0,2013.08.23,8,,не установлен
u459,Коррекционное обучение,0,2013.11.15,8,,не установлен
u1492,Коррекционное обучение,0,2013.11.15,8,,не установлен
u1492,Коррекционное обучение,0,2013.11.16,8,,не установлен
u1491,Коррекционное обучение,0,2013.11.16,8,,не установлен
u960,Коррекционное обучение,0,2013.03.06,8,,не установлен
u960,Коррекционное обучение,0,2013.09.19,8,,не установлен
u960,Коррекционное обучение,0,2014.02.20,8,,не установлен
u950,Коррекционное обучение,0,2013.06.14,8,,не установлен
u950,Коррекционное обучение,0,2013.06.17,8,,не установлен
u950,Коррекционное обучение,0,2013.09.27,8,,не установлен
u950,Коррекционное обучение,0,2013.10.22,8,,не установлен
u950,Коррекционное обучение,0,2013.11.27,8,,не установлен
u950,Коррекционное обучение,0,2014.02.25,8,,не установлен
u938,Коррекционное обучение,0,2013.05.17,8,,не установлен
u938,Коррекционное обучение,0,2013.08.15,8,,не установлен
u938,Коррекционное обучение,0,2013.09.24,8,,не установлен
u938,Коррекционное обучение,0,2013.10.21,8,,не установлен
u92,Коррекционное обучение,0,2013.06.14,8,,не установлен
u92,Коррекционное обучение,0,2013.06.17,8,,не установлен
u92,Коррекционное обучение,0,2013.10.22,8,,не установлен
u836,Коррекционное обучение,0,2013.06.05,8,,не установлен
u836,Коррекционное обучение,0,2013.06.06,5,,не установлен
u836,Коррекционное обучение,0,2013.10.29,8,,не установлен
u836,Коррекционное обучение,0,2014.01.31,8,,не установлен
u834,Коррекционное обучение,0,2014.02.28,8,,не установлен
u832,Коррекционное обучение,0,2013.03.05,8,,не установлен
u832,Коррекционное обучение,0,2013.05.29,8,,не установлен
u832,Коррекционное обучение,0,2013.10.14,8,,не установлен
u832,Коррекционное обучение,0,2013.11.26,8,,не установлен
u832,Коррекционное обучение,0,2014.02.24,8,,не установлен
u829,Коррекционное обучение,0,2013.06.07,8,,не установлен
u829,Коррекционное обучение,0,2013.06.11,8,,не установлен
u829,Коррекционное обучение,0,2013.07.10,8,,не установлен
u829,Коррекционное обучение,0,2013.11.27,8,,не установлен
u829,Коррекционное обучение,0,2014.02.25,8,,не установлен
u718,Коррекционное обучение,0,2013.09.19,8,,не установлен
u718,Коррекционное обучение,0,2013.09.24,8,,не установлен
u718,Коррекционное обучение,0,2013.10.08,8,,не установлен
u718,Коррекционное обучение,0,2014.02.19,8,,не установлен
u718,Коррекционное обучение,0,2014.02.20,8,,не установлен
u1918,Коррекционное обучение,0,2013.10.16,8,,не установлен
u1894,Коррекционное обучение,0,2013.09.26,8,,не установлен
u1894,Коррекционное обучение,0,2013.10.08,8,,не установлен
u1894,Коррекционное обучение,0,2014.02.24,8,,не установлен
u1894,Коррекционное обучение,0,2014.01.30,8,,не установлен
u1865,Коррекционное обучение,0,2013.05.13,8,,не установлен
u1865,Коррекционное обучение,0,2013.10.21,8,,не установлен
u1865,Коррекционное обучение,0,2014.02.26,8,,не установлен
u1843,Коррекционное обучение,0,2013.11.07,8,,не установлен
u1843,Коррекционное обучение,0,2013.11.20,8,,не установлен
u1843,Коррекционное обучение,0,2013.12.19,8,,не установлен
u1843,Коррекционное обучение,0,2014.02.21,8,,не установлен
u1843,Коррекционное обучение,0,2014.02.27,8,,не установлен
u1843,Коррекционное обучение,0,2014.01.31,8,,не установлен
u1818,Коррекционное обучение,0,2013.06.04,8,,не установлен
u1818,Коррекционное обучение,0,2013.08.14,8,,не установлен
u1818,Коррекционное обучение,0,2013.11.28,8,,не установлен
u1818,Коррекционное обучение,0,2014.02.26,8,,не установлен
u1816,Коррекционное обучение,0,2014.02.28,8,,не установлен
u1685,Коррекционное обучение,0,2013.11.28,8,,не установлен
u1683,Коррекционное обучение,0,2013.05.14,8,,не установлен
u1683,Коррекционное обучение,0,2013.12.17,8,,не установлен
u1679,Коррекционное обучение,0,2013.06.11,8,,не установлен
u1679,Коррекционное обучение,0,2013.07.10,8,,не установлен
u1676,Коррекционное обучение,0,2013.05.17,8,,не установлен
u1676,Коррекционное обучение,0,2014.02.19,8,,не установлен
u1342,Коррекционное обучение,0,2013.09.25,8,,не установлен
u1342,Коррекционное обучение,0,2013.11.20,8,,не установлен
u1342,Коррекционное обучение,0,2013.12.19,8,,не установлен
u1342,Коррекционное обучение,0,2014.02.21,8,,не установлен
u1342,Коррекционное обучение,0,2014.02.27,8,,не установлен
u33,Коррекционное обучение,0,2012.12.06,8,,не установлен
u263,Коррекционное обучение,0,2012.12.03,8,"5,0",не установлен
u2092,Коррекционное обучение,0,2012.12.03,8,"5,0",не установлен
u2091,Коррекционное обучение,0,2012.12.07,8,"5,0",не установлен
u2085,Коррекционное обучение,0,2012.12.04,8,"5,0",не установлен
u1754,Коррекционное обучение,0,2012.12.04,8,"4,5",не установлен
u1522,Коррекционное обучение,0,2012.12.06,8,"5,0",не установлен
u814,Коррекционное обучение,0,2013.06.13,8,,u443
u814,Коррекционное обучение,0,2013.08.26,8,,u443
u813,Коррекционное обучение,0,2013.06.06,8,,u443
u813,Коррекционное обучение,0,2013.06.27,8,,u443
u7,Коррекционное обучение,0,2013.06.20,8,,u443
u7,Коррекционное обучение,0,2013.07.10,4,,u443
u7,Коррекционное обучение,0,2013.08.27,8,,u443
u7,Коррекционное обучение,0,2013.09.17,8,,u443
u684,Коррекционное обучение,0,2013.06.19,8,,u443
u684,Коррекционное обучение,0,2013.07.17,4,,u443
u613,Коррекционное обучение,0,2014.03.21,2,,u443
